#
#   VizieR Astronomical Server vizier.cfa.harvard.edu
#    Date: 2016-01-26T14:36:23 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ56a783422747	
#INFO	-out.max=unlimited	
#INFO	queryParameters=48	
#-oc.form=dec
#-out.max=unlimited
#-out.add=_r
#-out.add=_RAJ,_DEJ
#-sort=_r
#-order=I
#-out.src=J/ApJS/210/1/table1,J/ApJS/210/1/param
#-nav=cat:J/ApJS/210/1&tab:{J/ApJS/210/1/table1}&tab:{J/ApJS/210/1/param}&key:source=J/ApJS/210/1/table1&key:source=J/ApJS/210/1/param&HTTPPRM:&&-ref=VIZ56a783422747&-out.max=unlimited&-out.form=HTML Table&-out.add=_r&-out.add=_RAJ,_DEJ&-sort=_r&-oc.form=sexa&-c.eq=J2000&-c.r=  2&-c.u=arcmin&-c.geom=r&-order=I&-out=KIC&-joincol={J/ApJS/210/1/table1}.{KIC}&-out=S&-out=numax&-out=e_numax&-out=Dnu&-out=e_Dnu&-out=T(SDSS)&-out=e_T(SDSS)&-out=T(IRFM)&-out=e_T(IRFM)&-out=[Fe/H]&-out=e_[Fe/H]&-out=KICdata&-ignore=KICdata=*&KICdata=KICdata&-out=Simbad&Simbad=Simbad&-out=_RA&-out=_DE&-out=P&-out=Mass&-out=E_Mass&-out=e_Mass&-out=Rad&-out=E_Rad&-out=e_Rad&-out=rho&-out=E_rho&-out=e_rho&-out=log(g)&-out=E_log(g)&-out=e_log(g)&-out=Age&-out=E_Age&-out=e_Age&-file=.&-meta.ucd=2&-meta=1&-meta.foot=1&-usenav=1&-bmark=POST&-out.src=J/ApJS/210/1/table1,J/ApJS/210/1/param
#-c.eq=J2000
#-c.r=  2
#-c.u=arcmin
#-c.geom=r
#-source=J/ApJS/210/1/table1 J/ApJS/210/1/param
#-order=I
#-out=KIC
#-joincol={J/ApJS/210/1/table1}.{KIC}
#-joincol=KIC
#-out=S
#-out=numax
#-out=e_numax
#-out=Dnu
#-out=e_Dnu
#-out=T(SDSS)
#-out=e_T(SDSS)
#-out=T(IRFM)
#-out=e_T(IRFM)
#-out=[Fe/H]
#-out=e_[Fe/H]
#-out=KICdata
#-out=Simbad
#-out=_RA
#-out=_DE
#-out=P
#-out=Mass
#-out=E_Mass
#-out=e_Mass
#-out=Rad
#-out=E_Rad
#-out=e_Rad
#-out=rho
#-out=E_rho
#-out=e_rho
#-out=log(g)
#-out=E_log(g)
#-out=e_log(g)
#-out=Age
#-out=E_Age
#-out=e_Age
#

#RESOURCE=join
#Name: #Join
#Title:  Join tables J/ApJS/210/1/table1,J/ApJS/210/1/param
#
#Table	J_ApJS_210_1_table1_J_ApJS_210_1_param:
#Name: J/ApJS/210/1/table1,J/ApJS/210/1/param
#Title:
#Column	_RAJ20001	(F10.6)	Right ascension (FK5, Equinox=J2000.0) (computed by VizieR, not part of the original data)	[ucd=pos.eq.ra]
#Column	_DEJ20001	(F10.6)	Declination (FK5, Equinox=J2000.0) (computed by VizieR, not part of the original data)	[ucd=pos.eq.dec]
#Column	KIC1	(I8)	Kepler identifier (Cat. V/133) \linkRole{physical parameters} [NULL integer written as an empty string]	[ucd=meta.id;meta.main]
#Column	S1	(A1)	{\bf S} indicates that this star has spectroscopic Teff and Fe/H values (J/MNRAS/423/122)	[ucd=meta.ref.url]
#Column	numax1	(I4)	[250/3481]? Frequency of maximum oscillations power [NULL integer written as an empty string]	[ucd=em.freq;src.var]
#Column	e_numax1	(I3)	? Uncertainty in numax [NULL integer written as an empty string]	[ucd=stat.error]
#Column	Dnu1	(F5.1)	[17/174] Average large frequency separation	[ucd=em.freq;src.var]
#Column	e_Dnu1	(F4.1)	Uncertainty in Dnu	[ucd=stat.error]
#Column	T(SDSS)1	(I4)	[4814/7149]? SDSS derived effective temperature [NULL integer written as an empty string]	[ucd=phys.temperature.effective]
#Column	e_T(SDSS)1	(I3)	? Uncertainty in T(SDSS) [NULL integer written as an empty string]	[ucd=stat.error]
#Column	T(IRFM)1	(I4)	[4801/7066]? IR Flux Method derived effective temperature [NULL integer written as an empty string]	[ucd=phot.flux;em.IR]
#Column	e_T(IRFM)1	(I3)	? Uncertainty in T(IRFM) [NULL integer written as an empty string]	[ucd=stat.error]
#Column	[Fe/H]1	(F5.2)	[-0.2] Field-averaged metallicity	[ucd=phys.abund.Z]
#Column	e_[Fe/H]1	(F5.2)	[0.3] Uncertainty in [Fe/H]	[ucd=stat.error;phys.abund.Fe]
#Column	KICdata1	(a7)	Display the KIC data (V/133)	[ucd=meta.ref.url]
#Column	Simbad1	(a6)	ask the {\bf\fg{FireBrick}Simbad} data-base about this object	[ucd=meta.ref.url]
#Column	_RA1	(F10.6)	Positions from the KIC catalog (Cat. V/133) (right ascension part)	[ucd=pos.eq.ra;meta.main]
#Column	_DE1	(F10.6)	Positions from the KIC catalog (Cat. V/133) (declination part)	[ucd=pos.eq.dec;meta.main]
#Column	P2	(A1)	Photometry used: {bf S}DSS or {\bf I}RFM (Infra-Red Flux Method from 2MASS data)	[ucd=meta.note]
#Column	Mass2	(F5.2)	[0.8/2]? Mass	[ucd=phys.mass]
#Column	E_Mass2	(F5.2)	? Upper uncertainty in Mass	[ucd=stat.error;stat.max]
#Column	e_Mass2	(F5.2)	? Lower uncertainty in Mass	[ucd=stat.error;phys.mass]
#Column	Rad2	(F5.2)	[0.8/5]? Radius	[ucd=phys.size.radius]
#Column	E_Rad2	(F5.2)	? Upper uncertainty in Rad	[ucd=stat.error;stat.max]
#Column	e_Rad2	(F5.2)	? Lower uncertainty in Rad	[ucd=stat.error]
#Column	rho2	(F7.4)	[0.01/1.7]? Density relative to {rho}_{sun}_	[ucd=phys.density]
#Column	E_rho2	(F7.4)	? Upper uncertainty in rho	[ucd=stat.error;stat.max]
#Column	e_rho2	(F7.4)	? Lower uncertainty in rho	[ucd=stat.error]
#Column	log(g)2	(F6.3)	[3.3/4.6]? Log of surface gravity	[ucd=phys.gravity]
#Column	E_log(g)2	(F6.3)	? Upper uncertainty in log(g)	[ucd=stat.error;stat.max]
#Column	e_log(g)2	(F6.3)	? Lower uncertainty in log(g)	[ucd=stat.error]
#Column	Age2	(F4.1)	[0.3/14]? Age	[ucd=time.age]
#Column	E_Age2	(F4.1)	? Upper uncertainty in Age	[ucd=stat.error;stat.max]
#Column	e_Age2	(F4.1)	? Lower uncertainty in Age	[ucd=stat.error;time.age]
_DEJ2000|_RAJ2000|KIC|S|numax|e_numax|Dnu|e_Dnu|T(SDSS)|e_T(SDSS)|T(IRFM)|e_T(IRFM)|[Fe/H]|e_[Fe/H]|KICdata|Simbad|_RA|_DE|P|Mass|E_Mass|e_Mass|Rad|E_Rad|e_Rad|rho|E_rho|e_rho|log(g)|E_log(g)|e_log(g)|Age|E_Age|e_Age
+44.691650|286.150670| 8547279| | 383| 32| 25.6| 1.1|5174| 68|5055|214|-0.20| 0.30|KICdata|Simbad|286.150670|+44.691650|S| 1.32| 0.33| 0.27| 3.34| 0.33| 0.29| 0.0352| 0.0030| 0.0028| 3.509| 0.026| 0.029| 4.4| 2.7| 2.0
+44.641232|292.285160| 8561221|S| 467| 23| 29.6| 0.4|5229| 60|5367|124|-0.20| 0.30|KICdata|Simbad|292.285160|+44.641232|S| 1.34| 0.21| 0.17| 3.05| 0.17| 0.15| 0.0469| 0.0014| 0.0013| 3.595| 0.017| 0.018| 4.2| 1.4| 1.3
+44.614368|296.963380| 8574769| |1333| 68| 71.4| 1.6|5437| 70|5661|123|-0.20| 0.30|KICdata|Simbad|296.963380|+44.614368|S| 0.92| 0.11| 0.11| 1.50| 0.07| 0.07| 0.2711| 0.0123| 0.0120| 4.047| 0.016| 0.016|13.8| 3.9| 3.6
+44.604679|298.173340| 8579578|S| 949| 96| 50.1| 0.9|6308| 45|6491|167|-0.20| 0.30|KICdata|Simbad|298.173340|+44.604679|S| 1.37| 0.16| 0.16| 2.16| 0.09| 0.08| 0.1368| 0.0054| 0.0051| 3.909| 0.017| 0.022| 3.8| 1.1| 0.9
+44.743881|290.634830| 8621637| |1032| 47| 57.1| 1.4|5737| 75|5843|135|-0.20| 0.30|KICdata|Simbad|290.634830|+44.743881|S| 1.12| 0.11| 0.14| 1.86| 0.08| 0.09| 0.1741| 0.0083| 0.0082| 3.946| 0.015| 0.016| 7.0| 1.9| 1.0
+44.793221|301.444920| 8656342| |    |   | 71.4| 1.4|6074| 71|6317|152|-0.20| 0.30|KICdata|Simbad|301.444920|+44.793221|S| 1.10| 0.20| 0.11| 1.59| 0.09| 0.06| 0.2711| 0.0114| 0.0113| 4.073| 0.026| 0.020| 6.2| 1.8| 2.2
+44.808609|286.286620| 8677016| |1876|163| 92.3| 5.8|6248| 75|5892|134|-0.20| 0.30|KICdata|Simbad|286.286620|+44.808609|S| 1.15| 0.14| 0.15| 1.35| 0.08| 0.08| 0.4648| 0.0456| 0.0435| 4.235| 0.026| 0.028| 3.9| 2.4| 1.6
+44.880520|293.960750| 8694723|S|1456| 43| 75.3| 0.8|6351| 62|6407|157|-0.20| 0.30|KICdata|Simbad|293.960750|+44.880520|S| 1.26| 0.10| 0.11| 1.60| 0.04| 0.05| 0.3092| 0.0068| 0.0066| 4.131| 0.011| 0.012| 3.7| 1.0| 0.9
+44.815262|294.518310| 8696343| |2400|104|110.1| 3.3|6178| 65|6071|138|-0.20| 0.30|KICdata|Simbad|294.518310|+44.815262|S| 1.11| 0.11| 0.13| 1.18| 0.05| 0.06| 0.6695| 0.0354| 0.0331| 4.335| 0.015| 0.016| 3.4| 2.5| 1.7
+44.827641|296.574280| 8702606|S| 664| 16| 39.9| 0.5|5511| 85|5582|124|-0.20| 0.30|KICdata|Simbad|296.574280|+44.827641|S| 1.28| 0.11| 0.11| 2.48| 0.08| 0.09| 0.0840| 0.0025| 0.0025| 3.756| 0.009| 0.009| 4.8| 0.6| 0.6
+44.950481|284.793760| 8738809|S| 893| 25| 48.7| 0.8|6058| 59|6255|166|-0.20| 0.30|KICdata|Simbad|284.793760|+44.950481|S| 1.53| 0.08| 0.23| 2.27| 0.06| 0.12| 0.1289| 0.0043| 0.0043| 3.900| 0.013| 0.018| 3.2| 1.5| 0.4
+44.933537|291.014070| 8751420|S| 598| 13| 34.7| 0.4|    |   |4809|120|-0.20| 0.30|KICdata|Simbad|291.014070|+44.933537|S|     |     |     |     |     |     |       |       |       |      |      |      |    |    |
+44.984447|294.476840| 8760414|S|2384|121|117.4| 0.4|    |   |5612|144|-0.20| 0.30|KICdata|Simbad|294.476840|+44.984447|S|     |     |     |     |     |     |       |       |       |      |      |      |    |    |
+44.937592|299.229680| 8776961| |1208| 33| 64.7| 1.3|5777| 72|5920|146|-0.20| 0.30|KICdata|Simbad|299.229680|+44.937592|S| 1.12| 0.21| 0.10| 1.71| 0.11| 0.07| 0.2244| 0.0094| 0.0093| 4.022| 0.015| 0.013| 7.3| 1.6| 2.5
+45.085972|284.230130| 8802782| | 784| 54| 44.9| 1.7|6089| 68|6273|157|-0.20| 0.30|KICdata|Simbad|284.230130|+45.085972|S| 1.31| 0.14| 0.16| 2.29| 0.11| 0.11| 0.1096| 0.0074| 0.0068| 3.836| 0.023| 0.021| 4.5| 1.0| 0.8
+45.011681|291.319950| 8817551| | 740| 34| 42.7| 0.8|5720| 57|6005|148|-0.20| 0.30|KICdata|Simbad|291.319950|+45.011681|S| 1.29| 0.11| 0.13| 2.37| 0.09| 0.10| 0.0966| 0.0039| 0.0037| 3.797| 0.014| 0.015| 4.9| 0.8| 0.7
+45.132259|284.315190| 8868481| | 673| 42| 40.4| 1.3|5779| 67|5760|134|-0.20| 0.30|KICdata|Simbad|284.315190|+45.132259|S| 1.29| 0.12| 0.16| 2.46| 0.11| 0.12| 0.0867| 0.0057| 0.0055| 3.765| 0.017| 0.018| 4.7| 1.1| 0.7
+45.130619|300.868190| 8915084| |1594| 59| 79.1| 1.4|5817| 60|5991|143|-0.20| 0.30|KICdata|Simbad|300.868190|+45.130619|S| 1.17| 0.06| 0.18| 1.51| 0.04| 0.08| 0.3371| 0.0121| 0.0117| 4.143| 0.012| 0.019| 5.9| 3.6| 0.9
+45.277611|285.541260| 8938364|S|1681| 37| 85.8| 1.1|5965| 62|5741|150|-0.20| 0.30|KICdata|Simbad|285.541260|+45.277611|S| 1.09| 0.07| 0.10| 1.40| 0.04| 0.05| 0.3935| 0.0103| 0.0104| 4.179| 0.010| 0.011| 6.6| 2.1| 1.6
+45.277672|286.778350| 8940939| |1535| 63| 77.4| 1.8|6343| 58|6220|159|-0.20| 0.30|KICdata|Simbad|286.778350|+45.277672|S| 1.27| 0.11| 0.14| 1.57| 0.06| 0.07| 0.3296| 0.0137| 0.0136| 4.150| 0.014| 0.014| 3.4| 1.1| 0.9
+45.244888|290.819340| 8950146| |2096|166| 94.9| 2.5|6374| 60|6414|150|-0.20| 0.30|KICdata|Simbad|290.819340|+45.244888|S| 1.24| 0.11| 0.15| 1.35| 0.05| 0.06| 0.4999| 0.0252| 0.0246| 4.266| 0.018| 0.019| 2.3| 1.7| 1.1
+45.262810|291.762970| 8952800| | 982| 27| 53.6| 1.1|6122| 55|6148|151|-0.20| 0.30|KICdata|Simbad|291.762970|+45.262810|S| 1.39| 0.11| 0.13| 2.07| 0.07| 0.07| 0.1560| 0.0056| 0.0054| 3.947| 0.011| 0.013| 3.9| 1.0| 0.6
+45.279060|292.978730| 8956017| |1234| 51| 62.2| 2.2|6605| 86|6795|180|-0.20| 0.30|KICdata|Simbad|292.978730|+45.279060|S| 1.39| 0.15| 0.10| 1.84| 0.08| 0.07| 0.2257| 0.0125| 0.0121| 4.056| 0.016| 0.016| 2.9| 0.6| 0.8
+45.224609|300.152340| 8981766| |1277| 32| 63.1| 1.6|6237| 72|6741|447|-0.20| 0.30|KICdata|Simbad|300.152340|+45.224609|S| 1.38| 0.11| 0.09| 1.82| 0.05| 0.05| 0.2294| 0.0093| 0.0090| 4.059| 0.014| 0.015| 3.4| 0.6| 0.7
+45.317928|285.099760| 9005973| |1560|141| 82.6| 2.0|6131| 57|5957|142|-0.20| 0.30|KICdata|Simbad|285.099760|+45.317928|S| 1.10| 0.16| 0.13| 1.45| 0.07| 0.06| 0.3641| 0.0179| 0.0175| 4.159| 0.021| 0.020| 5.6| 2.3| 2.0
+45.310692|293.060850| 9025370| |2653|215|132.8| 1.9|5659| 73|5727|151|-0.20| 0.30|KICdata|Simbad|293.060850|+45.310692|S| 0.83| 0.12| 0.06| 0.96| 0.04| 0.03| 0.9429| 0.0292| 0.0290| 4.395| 0.016| 0.013|13.1| 3.4| 5.4
+45.307480|293.464260| 9026479| | 709| 19| 42.4| 0.9|5601| 69|5592|120|-0.20| 0.30|KICdata|Simbad|293.464260|+45.307480|S| 1.24| 0.12| 0.13| 2.35| 0.10| 0.11| 0.0954| 0.0043| 0.0041| 3.788| 0.011| 0.011| 5.1| 0.8| 0.8
+45.361530|293.549740| 9026685| |1123| 48| 62.2| 1.4|5618| 58|5652|128|-0.20| 0.30|KICdata|Simbad|293.549740|+45.361530|S| 1.03| 0.10| 0.12| 1.71| 0.07| 0.09| 0.2053| 0.0098| 0.0092| 3.982| 0.014| 0.015| 9.2| 2.6| 1.8
+45.391579|299.791350| 9049593| |1918|133| 86.3| 2.1|5788| 59|6240|165|-0.20| 0.30|KICdata|Simbad|299.791350|+45.391579|S| 1.13| 0.06| 0.22| 1.40| 0.04| 0.09| 0.4076| 0.0199| 0.0196| 4.189| 0.018| 0.025| 6.4| 5.5| 1.3
+45.356098|300.217220| 9051235| | 960| 68| 49.4| 1.2|5669| 65|6269|164|-0.20| 0.30|KICdata|Simbad|300.217220|+45.356098|S| 1.20| 0.10| 0.14| 2.09| 0.08| 0.09| 0.1313| 0.0073| 0.0070| 3.874| 0.017| 0.019| 5.8| 1.2| 0.7
+45.447861|284.372220| 9073645| | 735| 36| 43.7| 1.5|6438| 64|6480|172|-0.20| 0.30|KICdata|Simbad|284.372220|+45.447861|S| 1.40| 0.19| 0.12| 2.37| 0.13| 0.10| 0.1051| 0.0064| 0.0063| 3.836| 0.016| 0.017| 3.7| 0.8| 1.1
+45.497631|284.548460| 9073950| | 287|  8| 20.5| 0.3|5281| 70|5146|101|-0.20| 0.30|KICdata|Simbad|284.548460|+45.497631|S| 1.37| 0.26| 0.11| 3.92| 0.29| 0.13| 0.0225| 0.0008| 0.0009| 3.389| 0.014| 0.012| 3.7| 1.0| 1.5
+45.480381|293.474400| 9093289| |1701|233| 87.1| 2.8|6285| 57|6432|150|-0.20| 0.30|KICdata|Simbad|293.474400|+45.480381|S| 1.18| 0.14| 0.15| 1.42| 0.07| 0.07| 0.4104| 0.0270| 0.0258| 4.202| 0.023| 0.024| 3.7| 2.2| 1.4
+45.489151|295.088350| 9098294|S|2233| 75|108.8| 1.7|6020| 51|5972|146|-0.20| 0.30|KICdata|Simbad|295.088350|+45.489151|S| 1.00| 0.10| 0.10| 1.16| 0.04| 0.05| 0.6364| 0.0209| 0.0205| 4.306| 0.013| 0.013| 6.7| 2.8| 2.2
+45.453609|300.070280| 9116461| |2334|197|104.7| 2.3|6470| 47|6678|171|-0.20| 0.30|KICdata|Simbad|300.070280|+45.453609|S| 1.23| 0.10| 0.13| 1.26| 0.04| 0.05| 0.6089| 0.0270| 0.0263| 4.323| 0.015| 0.017| 1.4| 1.5| 1.1
+45.439789|300.802670| 9119139| |1137| 65| 61.0| 1.7|5475| 74|5877|132|-0.20| 0.30|KICdata|Simbad|300.802670|+45.439789|S| 1.00| 0.11| 0.13| 1.71| 0.08| 0.09| 0.2003| 0.0110| 0.0108| 3.971| 0.017| 0.018|10.4| 3.2| 2.1
+45.543171|283.851320| 9138680| | 693| 31| 41.6| 0.7|5990| 60|6104|147|-0.20| 0.30|KICdata|Simbad|283.851320|+45.543171|S| 1.34| 0.12| 0.14| 2.44| 0.09| 0.10| 0.0916| 0.0034| 0.0033| 3.786| 0.015| 0.016| 4.3| 0.9| 0.7
+45.514751|284.088590| 9139151|S|2705|163|117.2| 2.1|6134| 48|6204|151|-0.20| 0.30|KICdata|Simbad|284.088590|+45.514751|S| 1.11| 0.11| 0.14| 1.14| 0.04| 0.05| 0.7531| 0.0270| 0.0269| 4.369| 0.016| 0.017| 2.8| 2.8| 2.0
+45.507019|284.092220| 9139163|S|1608| 58| 81.3| 1.1|6405| 44|6527|174|-0.20| 0.30|KICdata|Simbad|284.092220|+45.507019|S| 1.26| 0.11| 0.12| 1.52| 0.05| 0.06| 0.3619| 0.0096| 0.0096| 4.176| 0.012| 0.013| 3.2| 1.0| 0.9
+45.596039|286.655400| 9143749| |1211| 53| 65.0| 1.4|6075| 76|5899|129|-0.20| 0.30|KICdata|Simbad|286.655400|+45.596039|S| 1.24| 0.10| 0.17| 1.76| 0.07| 0.09| 0.2262| 0.0093| 0.0089| 4.035| 0.015| 0.017| 4.8| 1.8| 0.8
+45.507889|289.984680| 9150095| | 261|  6| 18.0| 0.8|5028| 68|5060|101|-0.20| 0.30|KICdata|Simbad|289.984680|+45.507889|S| 1.38| 0.41| 0.15| 4.21| 0.56| 0.23| 0.0184| 0.0013| 0.0018| 3.333| 0.010| 0.010| 4.1| 1.3| 2.2
+45.582409|293.429500| 9158609| |    |   | 25.2| 2.1|4964| 85|4954|301|-0.20| 0.30|KICdata|Simbad|293.429500|+45.582409|S| 0.94| 0.42| 0.21| 3.06| 0.40| 0.30| 0.0347| 0.0059| 0.0057| 3.465| 0.057| 0.058|11.9| 6.5| 7.6
+45.543770|295.327450| 9163769| |1814|100| 81.2| 1.7|6438|100|6687|169|-0.20| 0.30|KICdata|Simbad|295.327450|+45.543770|S| 1.36| 0.08| 0.13| 1.53| 0.04| 0.05| 0.3731| 0.0155| 0.0150| 4.194| 0.016| 0.017| 2.2| 1.0| 0.6
+45.697720|283.226840| 9201604| | 396|  9| 26.3| 0.9|5230| 73|5120|113|-0.20| 0.30|KICdata|Simbad|283.226840|+45.697720|S| 1.33| 0.26| 0.18| 3.30| 0.30| 0.23| 0.0370| 0.0026| 0.0028| 3.524| 0.010| 0.011| 4.2| 1.6| 1.6
+45.697659|283.519200| 9202077| |1136| 40| 58.2| 0.7|6119| 70|6128|135|-0.20| 0.30|KICdata|Simbad|283.519200|+45.697659|S| 1.39| 0.12| 0.09| 1.97| 0.05| 0.05| 0.1838| 0.0052| 0.0052| 3.996| 0.013| 0.013| 3.8| 0.7| 0.8
+45.682259|284.783390| 9204313| |1373| 78| 74.2| 1.5|5853| 57|5756|138|-0.20| 0.30|KICdata|Simbad|284.783390|+45.682259|S| 1.02| 0.18| 0.11| 1.52| 0.09| 0.07| 0.2911| 0.0125| 0.0119| 4.083| 0.020| 0.017| 8.8| 2.6| 3.0
+45.608391|285.938050| 9206432|S|1853| 46| 84.7| 1.3|6494| 46|6652|172|-0.20| 0.30|KICdata|Simbad|285.938050|+45.608391|S| 1.38| 0.07| 0.06| 1.50| 0.03| 0.03| 0.4103| 0.0110| 0.0110| 4.226| 0.008| 0.008| 1.6| 0.3| 0.3
+45.692459|294.637240| 9225600| |1248| 88| 64.8| 1.8|6262| 56|6444|161|-0.20| 0.30|KICdata|Simbad|294.637240|+45.692459|S| 1.29| 0.12| 0.15| 1.78| 0.07| 0.08| 0.2293| 0.0118| 0.0118| 4.046| 0.019| 0.020| 4.1| 1.1| 0.9
+45.696098|295.113220| 9226926|S|1520| 76| 73.2| 1.4|7149|132|6859|162|-0.20| 0.30|KICdata|Simbad|295.113220|+45.696098|S| 1.46| 0.15| 0.10| 1.65| 0.07| 0.05| 0.3260| 0.0162| 0.0165| 4.169| 0.016| 0.016| 1.8| 0.5| 0.8
+45.796570|284.666110| 9266926| |1374| 78| 75.3| 1.7|5971| 63|5801|137|-0.20| 0.30|KICdata|Simbad|284.666110|+45.796570|S| 1.04| 0.15| 0.11| 1.51| 0.08| 0.06| 0.2994| 0.0131| 0.0131| 4.094| 0.019| 0.017| 7.7| 2.2| 2.4
+45.720539|288.495760| 9273544| |1419| 50| 75.5| 1.9|6125| 55|6068|139|-0.20| 0.30|KICdata|Simbad|288.495760|+45.720539|S| 1.14| 0.12| 0.12| 1.55| 0.07| 0.07| 0.3047| 0.0139| 0.0138| 4.112| 0.013| 0.013| 5.5| 1.7| 1.4
+45.777309|294.554530| 9287845| | 912| 69| 46.9| 1.9|6488| 62|6852|178|-0.20| 0.30|KICdata|Simbad|294.554530|+45.777309|S| 1.48| 0.16| 0.14| 2.26| 0.11| 0.10| 0.1270| 0.0093| 0.0086| 3.897| 0.021| 0.021| 3.0| 0.9| 0.9
+45.776691|295.094480| 9289275| |1288| 40| 66.4| 0.9|6227| 48|6290|155|-0.20| 0.30|KICdata|Simbad|295.094480|+45.776691|S| 1.35| 0.08| 0.12| 1.78| 0.04| 0.06| 0.2396| 0.0062| 0.0062| 4.065| 0.011| 0.012| 3.7| 0.9| 0.6
+45.703098|296.069370| 9292130| | 845| 29| 49.0| 1.0|6176| 52|6332|159|-0.20| 0.30|KICdata|Simbad|296.069370|+45.703098|S| 1.31| 0.19| 0.12| 2.16| 0.10| 0.08| 0.1292| 0.0051| 0.0050| 3.885| 0.015| 0.013| 4.5| 0.8| 1.2
+45.849361|284.707790| 9328372| |1339|109| 67.4| 2.9|6572| 80|6475|162|-0.20| 0.30|KICdata|Simbad|284.707790|+45.849361|S| 1.36| 0.11| 0.13| 1.74| 0.07| 0.08| 0.2583| 0.0197| 0.0185| 4.089| 0.022| 0.022| 2.9| 1.0| 0.7
+45.835430|289.024840| 9335972| | 802| 20| 46.2| 1.6|5784| 63|5932|225|-0.20| 0.30|KICdata|Simbad|289.024840|+45.835430|S| 1.23| 0.13| 0.20| 2.18| 0.11| 0.16| 0.1186| 0.0078| 0.0069| 3.847| 0.010| 0.010| 5.2| 1.7| 0.7
+45.889179|296.044530| 9353712| | 926| 46| 51.3| 0.8|6416| 56|6599|162|-0.20| 0.30|KICdata|Simbad|296.044530|+45.889179|S| 1.40| 0.16| 0.12| 2.13| 0.08| 0.07| 0.1446| 0.0043| 0.0043| 3.926| 0.015| 0.013| 3.6| 0.8| 1.0
+45.897758|296.094970| 9353859| | 385| 14| 24.0| 0.8|5284| 85|5379|110|-0.20| 0.30|KICdata|Simbad|296.094970|+45.897758|S| 1.65| 0.17| 0.19| 3.75| 0.18| 0.21| 0.0314| 0.0018| 0.0017| 3.506| 0.013| 0.014| 2.4| 0.9| 0.7
+45.960491|284.931120| 9390670| |1386|157| 70.6| 2.1|6246| 50|6343|149|-0.20| 0.30|KICdata|Simbad|284.931120|+45.960491|S| 1.23| 0.15| 0.15| 1.66| 0.07| 0.08| 0.2703| 0.0161| 0.0153| 4.088| 0.022| 0.024| 4.3| 1.4| 1.1
+45.948662|287.354800| 9394953| |1218| 52| 65.3| 0.9|6018| 65|5779|133|-0.20| 0.30|KICdata|Simbad|287.354800|+45.948662|S| 1.24| 0.09| 0.18| 1.75| 0.06| 0.08| 0.2269| 0.0068| 0.0068| 4.036| 0.014| 0.019| 5.2| 1.7| 0.9
+45.971710|291.091460| 9402223| | 655| 28| 38.9| 1.0|6350| 52|6510|171|-0.20| 0.30|KICdata|Simbad|291.091460|+45.971710|S| 1.46| 0.25| 0.13| 2.60| 0.15| 0.11| 0.0833| 0.0041| 0.0038| 3.776| 0.016| 0.016| 3.4| 0.7| 1.2
+45.964512|294.486240| 9410862| |2261| 80|107.0| 1.9|6230| 53|6143|148|-0.20| 0.30|KICdata|Simbad|294.486240|+45.964512|S| 1.12| 0.10| 0.11| 1.22| 0.04| 0.05| 0.6231| 0.0212| 0.0208| 4.316| 0.012| 0.013| 3.4| 1.9| 1.5
+45.987770|295.792820| 9414381| | 870| 21| 48.9| 1.1|5495|100|5797|123|-0.20| 0.30|KICdata|Simbad|295.792820|+45.987770|S| 1.18| 0.09| 0.11| 2.09| 0.07| 0.09| 0.1294| 0.0055| 0.0053| 3.868| 0.010| 0.010| 6.3| 1.2| 0.7
+45.988079|295.802670| 9414417| |1070| 50| 60.3| 0.8|6278| 52|6512|165|-0.20| 0.30|KICdata|Simbad|295.802670|+45.988079|S| 1.24| 0.14| 0.11| 1.85| 0.07| 0.06| 0.1949| 0.0060| 0.0058| 3.995| 0.016| 0.014| 4.7| 0.6| 1.2
+46.067871|282.044950| 9446628| |1031| 76| 56.1| 2.5|6298| 59|6371|172|-0.20| 0.30|KICdata|Simbad|282.044950|+46.067871|S| 1.30| 0.17| 0.14| 1.96| 0.10| 0.10| 0.1735| 0.0131| 0.0126| 3.970| 0.022| 0.023| 4.3| 0.8| 1.1
+46.021358|285.211760| 9451741| |2079|105| 94.4| 1.9|5835| 68|5834|130|-0.20| 0.30|KICdata|Simbad|285.211760|+46.021358|S| 1.13| 0.06| 0.18| 1.32| 0.04| 0.07| 0.4869| 0.0205| 0.0193| 4.241| 0.015| 0.018| 6.0| 4.3| 1.5
+46.008389|287.568480| 9455860| |1461|113| 71.7| 2.6|6716| 59|    |   |-0.20| 0.30|KICdata|Simbad|287.568480|+46.008389|S| 1.37| 0.12| 0.10| 1.67| 0.07| 0.06| 0.2966| 0.0196| 0.0191| 4.132| 0.020| 0.019| 2.5| 0.8| 0.6
+46.031712|288.599670| 9457728| |1035| 47| 59.7| 0.9|6390| 49|6383|158|-0.20| 0.30|KICdata|Simbad|288.599670|+46.031712|S| 1.21| 0.18| 0.08| 1.85| 0.09| 0.05| 0.1929| 0.0063| 0.0061| 3.991| 0.017| 0.014| 4.8| 0.6| 1.5
